"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"11815","*****","0500000US13281","Towns County, Georgia"
"6787","*****","0500000US13283","Treutlen County, Georgia"
"70095","*****","0500000US13285","Troup County, Georgia"
"7920","*****","0500000US13287","Turner County, Georgia"
"8195","*****","0500000US13289","Twiggs County, Georgia"
"23999","*****","0500000US13291","Union County, Georgia"
"26329","*****","0500000US13293","Upson County, Georgia"
"69398","*****","0500000US13295","Walker County, Georgia"
"93284","*****","0500000US13297","Walton County, Georgia"
"35745","*****","0500000US13299","Ware County, Georgia"
"5259","*****","0500000US13301","Warren County, Georgia"
"20316","*****","0500000US13303","Washington County, Georgia"
"29959","*****","0500000US13305","Wayne County, Georgia"
"2587","*****","0500000US13307","Webster County, Georgia"
"7897","*****","0500000US13309","Wheeler County, Georgia"
"29962","*****","0500000US13311","White County, Georgia"
"104122","*****","0500000US13313","Whitfield County, Georgia"
"8701","*****","0500000US13315","Wilcox County, Georgia"
"9797","*****","0500000US13317","Wilkes County, Georgia"
"8945","*****","0500000US13319","Wilkinson County, Georgia"
"20346","*****","0500000US13321","Worth County, Georgia"
"201350","*****","0500000US15001","Hawaii County, Hawaii"
"979682","*****","0500000US15003","Honolulu County, Hawaii"
"436","184","0500000US15005","Kalawao County, Hawaii"
"71949","*****","0500000US15007","Kauai County, Hawaii"
"166657","184","0500000US15009","Maui County, Hawaii"
"469473","*****","0500000US16001","Ada County, Idaho"
"4200","*****","0500000US16003","Adams County, Idaho"
"86742","*****","0500000US16005","Bannock County, Idaho"
"6054","*****","0500000US16007","Bear Lake County, Idaho"
"9231","*****","0500000US16009","Benewah County, Idaho"
"46246","*****","0500000US16011","Bingham County, Idaho"
"22729","*****","0500000US16013","Blaine County, Idaho"
"7625","*****","0500000US16015","Boise County, Idaho"
"44688","*****","0500000US16017","Bonner County, Idaho"
"116970","*****","0500000US16019","Bonneville County, Idaho"
"12156","*****","0500000US16021","Boundary County, Idaho"
"2603","*****","0500000US16023","Butte County, Idaho"
"1069","143","0500000US16025","Camas County, Idaho"
"223890","*****","0500000US16027","Canyon County, Idaho"
"7028","*****","0500000US16029","Caribou County, Idaho"
"23847","*****","0500000US16031","Cassia County, Idaho"
"885","143","0500000US16033","Clark County, Idaho"
"8735","*****","0500000US16035","Clearwater County, Idaho"
"4193","*****","0500000US16037","Custer County, Idaho"
"27043","*****","0500000US16039","Elmore County, Idaho"
"13736","*****","0500000US16041","Franklin County, Idaho"
"13111","*****","0500000US16043","Fremont County, Idaho"
"17771","*****","0500000US16045","Gem County, Idaho"
"15280","*****","0500000US16047","Gooding County, Idaho"
"16511","*****","0500000US16049","Idaho County, Idaho"
"29238","*****","0500000US16051","Jefferson County, Idaho"
"24074","*****","0500000US16053","Jerome County, Idaho"
"161676","*****","0500000US16055","Kootenai County, Idaho"
"40052","*****","0500000US16057","Latah County, Idaho"
"7929","*****","0500000US16059","Lemhi County, Idaho"
"3850","*****","0500000US16061","Lewis County, Idaho"
"5342","*****","0500000US16063","Lincoln County, Idaho"
"39725","*****","0500000US16065","Madison County, Idaho"
"20817","*****","0500000US16067","Minidoka County, Idaho"
"40468","*****","0500000US16069","Nez Perce County, Idaho"
"4429","*****","0500000US16071","Oneida County, Idaho"
"11724","*****","0500000US16073","Owyhee County, Idaho"
"23705","*****","0500000US16075","Payette County, Idaho"
"7635","*****","0500000US16077","Power County, Idaho"
"12700","*****","0500000US16079","Shoshone County, Idaho"
"11776","*****","0500000US16081","Teton County, Idaho"
"86198","*****","0500000US16083","Twin Falls County, Idaho"
"11085","*****","0500000US16085","Valley County, Idaho"
"10128","*****","0500000US16087","Washington County, Idaho"
"65670","*****","0500000US17001","Adams County, Illinois"
"6011","*****","0500000US17003","Alexander County, Illinois"
"16520","*****","0500000US17005","Bond County, Illinois"
"53293","*****","0500000US17007","Boone County, Illinois"
"6599","*****","0500000US17009","Brown County, Illinois"
"32878","*****","0500000US17011","Bureau County, Illinois"
"4782","*****","0500000US17013","Calhoun County, Illinois"
"14398","*****","0500000US17015","Carroll County, Illinois"
"12324","*****","0500000US17017","Cass County, Illinois"
"210006","*****","0500000US17019","Champaign County, Illinois"
"32705","*****","0500000US17021","Christian County, Illinois"
"15602","*****","0500000US17023","Clark County, Illinois"
"13217","*****","0500000US17025","Clay County, Illinois"
"37549","*****","0500000US17027","Clinton County, Illinois"
"51065","*****","0500000US17029","Coles County, Illinois"
"5169517","*****","0500000US17031","Cook County, Illinois"
"18833","*****","0500000US17033","Crawford County, Illinois"
"10787","*****","0500000US17035","Cumberland County, Illinois"
"104588","*****","0500000US17037","DeKalb County, Illinois"
"15764","*****","0500000US17039","De Witt County, Illinois"
"19551","*****","0500000US17041","Douglas County, Illinois"
"926005","*****","0500000US17043","DuPage County, Illinois"
"17272","*****","0500000US17045","Edgar County, Illinois"
"6431","*****","0500000US17047","Edwards County, Illinois"
"34151","*****","0500000US17049","Effingham County, Illinois"
"21418","*****","0500000US17051","Fayette County, Illinois"
"13155","*****","0500000US17053","Ford County, Illinois"
"38688","*****","0500000US17055","Franklin County, Illinois"
"34654","*****","0500000US17057","Fulton County, Illinois"
"4983","*****","0500000US17059","Gallatin County, Illinois"
"12988","*****","0500000US17061","Greene County, Illinois"
"50798","*****","0500000US17063","Grundy County, Illinois"
"8151","*****","0500000US17065","Hamilton County, Illinois"
"17820","*****","0500000US17067","Hancock County, Illinois"
"3890","*****","0500000US17069","Hardin County, Illinois"
"6737","*****","0500000US17071","Henderson County, Illinois"
"49032","*****","0500000US17073","Henry County, Illinois"
"27437","*****","0500000US17075","Iroquois County, Illinois"
"57517","*****","0500000US17077","Jackson County, Illinois"
"9547","*****","0500000US17079","Jasper County, Illinois"
"37774","*****","0500000US17081","Jefferson County, Illinois"
"21776","*****","0500000US17083","Jersey County, Illinois"
"21429","*****","0500000US17085","Jo Daviess County, Illinois"
"12391","*****","0500000US17087","Johnson County, Illinois"
"531756","*****","0500000US17089","Kane County, Illinois"
"109924","*****","0500000US17091","Kankakee County, Illinois"
"127583","*****","0500000US17093","Kendall County, Illinois"
"50052","*****","0500000US17095","Knox County, Illinois"
"699682","*****","0500000US17097","Lake County, Illinois"
"108998","*****","0500000US17099","LaSalle County, Illinois"
"15830","*****","0500000US17101","Lawrence County, Illinois"
"34204","*****","0500000US17103","Lee County, Illinois"
"35757","*****","0500000US17105","Livingston County, Illinois"
"28818","*****","0500000US17107","Logan County, Illinois"
"30107","*****","0500000US17109","McDonough County, Illinois"
"307291","*****","0500000US17111","McHenry County, Illinois"
"172164","*****","0500000US17113","McLean County, Illinois"
"104688","*****","0500000US17115","Macon County, Illinois"
"45243","*****","0500000US17117","Macoupin County, Illinois"
"264403","*****","0500000US17119","Madison County, Illinois"
"37524","*****","0500000US17121","Marion County, Illinois"
"11562","*****","0500000US17123","Marshall County, Illinois"
"13486","*****","0500000US17125","Mason County, Illinois"
"14041","*****","0500000US17127","Massac County, Illinois"
"12261","*****","0500000US17129","Menard County, Illinois"
"15503","*****","0500000US17131","Mercer County, Illinois"
"34444","*****","0500000US17133","Monroe County, Illinois"
"28598","*****","0500000US17135","Montgomery County, Illinois"
"34012","*****","0500000US17137","Morgan County, Illinois"
"14557","*****","0500000US17139","Moultrie County, Illinois"
"50793","*****","0500000US17141","Ogle County, Illinois"
"181111","*****","0500000US17143","Peoria County, Illinois"
"21092","*****","0500000US17145","Perry County, Illinois"
"16412","*****","0500000US17147","Piatt County, Illinois"
"15571","*****","0500000US17149","Pike County, Illinois"
"4177","*****","0500000US17151","Pope County, Illinois"
"5414","*****","0500000US17153","Pulaski County, Illinois"
"5720","*****","0500000US17155","Putnam County, Illinois"
"31973","*****","0500000US17157","Randolph County, Illinois"
"15677","*****","0500000US17159","Richland County, Illinois"
"142801","*****","0500000US17161","Rock Island County, Illinois"
"261186","*****","0500000US17163","St. Clair County, Illinois"
"23735","*****","0500000US17165","Saline County, Illinois"
"195963","*****","0500000US17167","Sangamon County, Illinois"
"6897","*****","0500000US17169","Schuyler County, Illinois"
"4982","*****","0500000US17171","Scott County, Illinois"
"21623","*****","0500000US17173","Shelby County, Illinois"
"5393","*****","0500000US17175","Stark County, Illinois"
"44683","*****","0500000US17177","Stephenson County, Illinois"
"132524","*****","0500000US17179","Tazewell County, Illinois"
"16829","*****","0500000US17181","Union County, Illinois"
"76704","*****","0500000US17183","Vermilion County, Illinois"
"11390","*****","0500000US17185","Wabash County, Illinois"
"16981","*****","0500000US17187","Warren County, Illinois"
"13967","*****","0500000US17189","Washington County, Illinois"
"16309","*****","0500000US17191","Wayne County, Illinois"
"13712","*****","0500000US17193","White County, Illinois"
"55583","*****","0500000US17195","Whiteside County, Illinois"
"689704","*****","0500000US17197","Will County, Illinois"
"66929","*****","0500000US17199","Williamson County, Illinois"
"283635","*****","0500000US17201","Winnebago County, Illinois"
"38503","*****","0500000US17203","Woodford County, Illinois"
"35544","*****","0500000US18001","Adams County, Indiana"
"375520","*****","0500000US18003","Allen County, Indiana"
"83280","*****","0500000US18005","Bartholomew County, Indiana"
"8695","*****","0500000US18007","Benton County, Indiana"
"11926","*****","0500000US18009","Blackford County, Indiana"
"66875","*****","0500000US18011","Boone County, Indiana"
"15093","*****","0500000US18013","Brown County, Indiana"
"20137","*****","0500000US18015","Carroll County, Indiana"
"37727","*****","0500000US18017","Cass County, Indiana"
"117410","*****","0500000US18019","Clark County, Indiana"
"26231","*****","0500000US18021","Clay County, Indiana"
"32186","*****","0500000US18023","Clinton County, Indiana"
"10582","*****","0500000US18025","Crawford County, Indiana"
"33277","*****","0500000US18027","Daviess County, Indiana"
"49612","*****","0500000US18029","Dearborn County, Indiana"
"26587","*****","0500000US18031","Decatur County, Indiana"
"43193","*****","0500000US18033","DeKalb County, Indiana"
"114461","*****","0500000US18035","Delaware County, Indiana"
"42534","*****","0500000US18037","Dubois County, Indiana"
"205184","*****","0500000US18039","Elkhart County, Indiana"
"23068","*****","0500000US18041","Fayette County, Indiana"
"77879","23","0500000US18043","Floyd County, Indiana"
"16456","*****","0500000US18045","Fountain County, Indiana"
"22750","*****","0500000US18047","Franklin County, Indiana"
"20069","*****","0500000US18049","Fulton County, Indiana"
"33711","*****","0500000US18051","Gibson County, Indiana"
"66055","*****","0500000US18053","Grant County, Indiana"
"32174","*****","0500000US18055","Greene County, Indiana"
"330455","*****","0500000US18057","Hamilton County, Indiana"
"76614","*****","0500000US18059","Hancock County, Indiana"
"40164","23","0500000US18061","Harrison County, Indiana"
"166806","*****","0500000US18063","Hendricks County, Indiana"
"48158","*****","0500000US18065","Henry County, Indiana"
"82486","*****","0500000US18067","Howard County, Indiana"
"36351","*****","0500000US18069","Huntington County, Indiana"
"44077","*****","0500000US18071","Jackson County, Indiana"
"33433","*****","0500000US18073","Jasper County, Indiana"
"20697","*****","0500000US18075","Jay County, Indiana"
"32167","*****","0500000US18077","Jefferson County, Indiana"
"27639","*****","0500000US18079","Jennings County, Indiana"
"156148","*****","0500000US18081","Johnson County, Indiana"
"36833","*****","0500000US18083","Knox County, Indiana"
"79156","*****","0500000US18085","Kosciusko County, Indiana"
"39537","*****","0500000US18087","LaGrange County, Indiana"
"485983","*****","0500000US18089","Lake County, Indiana"
"110026","*****","0500000US18091","LaPorte County, Indiana"
"45552","*****","0500000US18093","Lawrence County, Indiana"
"129486","*****","0500000US18095","Madison County, Indiana"
"957337","*****","0500000US18097","Marion County, Indiana"
"46336","*****","0500000US18099","Marshall County, Indiana"
"10169","*****","0500000US18101","Martin County, Indiana"
"35684","*****","0500000US18103","Miami County, Indiana"
"147318","*****","0500000US18105","Monroe County, Indiana"
"38295","*****","0500000US18107","Montgomery County, Indiana"
"70141","*****","0500000US18109","Morgan County, Indiana"
"13981","*****","0500000US18111","Newton County, Indiana"
